response,ager,educ,file_race,gender,race_eth,APPKAV,approve,genballot,hdem_fav,hrep_fav,NAFTA,TARIFF,TAXREFORM,TRUMPECON,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Reps. keep House,Favorable,Favorable,Support,Oppose,Support,agree,30 to 44,Postgraduate Degree,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Clinton Precinct,85 percent or higher,Cell,0.8889,0.9239,0.8158,0.5165,0.8133,2018-09-23 19:38:25
Dem,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Reps. keep House,Favorable,Unfavorable,Oppose,Oppose,Support,agree,30 to 44,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Well-educ. Trump,50 to 85 percent,Cell,0.6667,0.631,1.2437,0.9974,1.0073,2018-09-23 19:47:16
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Clinton Precinct,50 to 85 percent,Cell,1,0.7924,0.8892,0.6134,0.8989,2018-09-23 20:05:45
Rep,35 to 49,Bachelors' degree,White,Female,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,disagree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Well-educ. Trump,85 percent or higher,Cell,1,0.9198,1.1484,0.7327,1.1724,2018-09-23 20:06:12
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Clinton Precinct,85 percent or higher,Cell,1,0.995,0.7447,0.5227,0.7569,2018-09-23 20:29:16
Und,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Dems. take House,Don't know,Don't know,Support,Don't know,Support,agree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Well-educ. Trump,85 percent or higher,Cell,1,0.8869,1.0844,0.6717,1.1118,2018-09-23 20:30:52
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Well-educ. Trump,85 percent or higher,Landline,1,0.9918,0.883,0.4654,0.8972,2018-09-23 20:32:49
Rep,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Don't know,Unfavorable,Favorable,Oppose,Oppose,Oppose,agree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Less-educ. Trump,85 percent or higher,Landline,1,0.9957,0.6579,0.4487,0.6688,2018-09-23 20:40:10
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Don't know,Favorable,Support,Support,Support,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Less-educ. Trump,85 percent or higher,Cell,1,0.9907,0.7389,0.407,0.7506,2018-09-23 20:51:05
Rep,50 to 64,Bachelors' degree,White,Female,White,oppose,Approve,Reps. keep House,Don't know,Favorable,Support,Oppose,Oppose,agree,45 to 64,4-year College Grad.,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",White,50 to 64,White,Well-educ. Trump,Less than 50 percent,Landline,0.6667,0.4024,1.2351,1.9471,0.9348,2018-09-23 20:54:23
Dem,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Less-educ. Trump,85 percent or higher,Landline,1,0.9524,0.8908,0.551,0.9062,2018-09-23 21:04:30
Rep,65 and older,Some college or trade school,White,Female,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,Don't know,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Less-educ. Trump,85 percent or higher,Landline,1,0.9896,0.6701,0.4477,0.6783,2018-09-23 21:05:15
Dem,35 to 49,Bachelors' degree,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Oppose,Oppose,Oppose,disagree,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Well-educ. Trump,50 to 85 percent,Cell,1,0.8423,1.2246,0.7588,1.2642,2018-09-23 21:06:45
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Clinton Precinct,85 percent or higher,Cell,1,0.9545,0.7404,0.5393,0.7531,2018-09-23 21:12:54
Dem,65 and older,High school,Unknown,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,Unknown,Less-educ. Trump,85 percent or higher,Landline,1,0.9956,1.8554,1.4079,1.8861,2018-09-23 21:17:39
Dem,35 to 49,Some college or trade school,Hispanic,Male,Other,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,35 to 49,Non-White,Well-educ. Trump,50 to 85 percent,Cell,1,0.8208,1.011,0.6536,1.0475,2018-09-23 21:20:12
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,30 to 44,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Clinton Precinct,85 percent or higher,Cell,1,0.9902,1.1046,0.6818,1.1184,2018-09-23 21:24:06
Dem,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Well-educ. Trump,85 percent or higher,Cell,1,0.9935,1.0844,0.5996,1.102,2018-09-23 21:24:24
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Well-educ. Trump,85 percent or higher,Cell,1,0.9467,0.7986,0.4856,0.8128,2018-09-23 21:26:03
Rep,50 to 64,Bachelors' degree,White,Female,White,support,Approve,Reps. keep House,Don't know,Favorable,Oppose,Don't know,Support,agree,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Well-educ. Trump,85 percent or higher,Landline,1,0.9875,1.1888,0.6545,1.2076,2018-09-23 21:26:39
Dem,65 and older,Bachelors' degree,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Oppose,Oppose,Oppose,agree,65 and older,4-year College Grad.,Republican,Male,Very likely,Democrat,"White, 4-Year College Grads",White,65 and older,White,Well-educ. Trump,85 percent or higher,Cell,1,0.9944,1.0844,0.5991,1.0995,2018-09-23 21:45:37
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Kansas City,85 percent or higher,Cell,1,0.9712,0.7292,0.4363,0.7408,2018-09-23 21:47:23
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Don't know,Support,Support,agree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Less-educ. Trump,85 percent or higher,Cell,1,0.9943,0.9073,0.5234,0.9221,2018-09-23 21:47:47
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Don't know,Don't know,Don't know,Don't know,disagree,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Clinton Precinct,50 to 85 percent,Cell,1,0.7233,0.8362,0.7635,0.8835,2018-09-23 21:55:44
Dem,65 and older,Some college or trade school,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Clinton Precinct,85 percent or higher,Cell,1,0.9801,0.7725,0.4748,0.7847,2018-09-23 21:57:23
Rep,35 to 49,Bachelors' degree,White,Female,White,Don't know,Approve,Reps. keep House,Don't know,Favorable,Don't know,Don't know,Don't know,agree,30 to 44,4-year College Grad.,Republican,Female,Somewhat likely,Republican,"White, 4-Year College Grads",White,35 to 49,White,Well-educ. Trump,85 percent or higher,Cell,0.7778,0.9893,1.1484,0.6813,1.1436,2018-09-23 22:00:36
Dem,35 to 49,Graduate or Professional Degree,White,Female,Hispanic,oppose,Disapp.,Dems. take House,Favorable,Don't know,Support,Oppose,Support,disagree,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),Nonwhite,Nonwhite,35 to 49,White,Clinton Precinct,50 to 85 percent,Cell,1,0.5076,0.865,1.0626,0.9732,2018-09-23 22:03:16
Dem,35 to 49,Bachelors' degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Clinton Precinct,50 to 85 percent,Cell,1,0.6171,1.1565,1.1501,1.2553,2018-09-23 22:05:58
Rep,35 to 49,Some college or trade school,Unknown,Male,Asian,support,Approve,Reps. keep House,Favorable,Favorable,Support,Support,Support,agree,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,35 to 49,Unknown,Kansas City,Less than 50 percent,Cell,0.4444,0.2819,0.8317,1.759,0.7862,2018-09-23 22:10:28
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Support,Support,Support,agree,45 to 64,Some College Educ.,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Clinton Precinct,50 to 85 percent,Cell,1,0.7138,0.859,0.7101,0.8751,2018-09-23 22:13:37
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Oppose,Oppose,Oppose,disagree,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Less-educ. Trump,85 percent or higher,Cell,1,0.9907,0.6948,0.4625,0.7035,2018-09-23 22:14:58
Und,50 to 64,Some college or trade school,White,Female,White,Don't know,Don't know,Reps. keep House,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Well-educ. Trump,50 to 85 percent,Cell,1,0.7569,0.9363,0.6893,0.9494,2018-09-23 22:35:28
Rep,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,support,Approve,Reps. keep House,Don't know,Don't know,Oppose,Don't know,Support,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Well-educ. Trump,85 percent or higher,Cell,1,0.9202,0.8755,0.542,0.8937,2018-09-23 22:38:55
Dem,65 and older,Bachelors' degree,Unknown,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,Don't know,65 and older,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,Unknown,Clinton Precinct,85 percent or higher,Cell,1,0.8608,1.0586,0.7159,1.0896,2018-09-23 22:45:21
Rep,35 to 49,Bachelors' degree,White,Male,White,support,Approve,Reps. keep House,Don't know,Favorable,Support,Support,Support,agree,45 to 64,4-year College Grad.,Republican,Male,Somewhat likely,Republican,"White, 4-Year College Grads",White,35 to 49,White,Well-educ. Trump,Less than 50 percent,Cell,0.8889,0.4423,1.1965,1.6921,1.0406,2018-09-23 22:47:46
Und,65 and older,Bachelors' degree,Unknown,Female,White,support,Approve,Reps. keep House,Unfavorable,Unfavorable,Support,Support,Support,agree,65 and older,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,Unknown,Well-educ. Trump,85 percent or higher,Cell,1,0.9344,1.1177,0.6483,1.1391,2018-09-23 22:53:52
Rep,65 and older,Graduate or Professional Degree,White,Male,Other,support,Approve,Don't know,Unfavorable,Favorable,Oppose,Support,Support,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,65 and older,White,Less-educ. Trump,85 percent or higher,Cell,1,0.9869,0.6682,0.407,0.6787,2018-09-23 22:55:58
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Less-educ. Trump,85 percent or higher,Landline,1,0.9898,0.6805,0.4408,0.6889,2018-09-23 22:56:07
Rep,35 to 49,Graduate or Professional Degree,White,Male,Hispanic,support,Approve,Reps. keep House,Unfavorable,Favorable,Support,Support,Support,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,Nonwhite,Nonwhite,35 to 49,White,Well-educ. Trump,50 to 85 percent,Cell,1,0.5595,0.9019,0.8815,0.9964,2018-09-23 23:01:49
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Support,Support,Support,agree,65 and older,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",White,65 and older,White,Well-educ. Trump,50 to 85 percent,Cell,0.7778,0.7601,1.153,0.8114,1.1187,2018-09-23 23:24:38
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Support,Support,Support,agree,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Kansas City,50 to 85 percent,Landline,1,0.8485,1.0277,0.6686,1.0599,2018-09-23 23:33:30
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Reps. keep House,Favorable,Favorable,Support,Support,Support,agree,65 and older,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Clinton Precinct,50 to 85 percent,Cell,0.7778,0.8141,0.8042,0.5947,0.7828,2018-09-23 23:37:33
Dem,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Disapp.,Dems. take House,Don't know,Unfavorable,Don't know,Oppose,Support,Don't know,30 to 44,[DO NOT READ] Don't know/Refused,Democratic,Male,Very likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,35 to 49,White,Kansas City,Less than 50 percent,Cell,0.4444,0.423,1.028,1.4738,0.8493,2018-09-23 23:45:10
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Don't know,Support,Support,agree,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Kansas City,50 to 85 percent,Landline,1,0.7813,0.7753,0.5615,0.8093,2018-09-23 23:53:52
Dem,65 and older,Graduate or Professional Degree,White,Female,White,support,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Less-educ. Trump,85 percent or higher,Landline,1,0.9896,0.6663,0.4431,0.6769,2018-09-24 01:05:03
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,Clinton Precinct,50 to 85 percent,Cell,1,0.5392,0.8542,0.9305,0.9502,2018-09-24 01:15:06
Und,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Reps. keep House,Favorable,Favorable,Don't know,Support,Support,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Clinton Precinct,85 percent or higher,Landline,1,0.9926,0.7563,0.4711,0.7685,2018-09-24 01:28:02
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Clinton Precinct,85 percent or higher,Landline,1,0.9885,0.7563,0.4731,0.7683,2018-09-24 01:29:41
