response,ager,educ,file_race,gender,race_eth,ABOLOISHICE,AFRAID,approve,ASSAULTW,CONIMMIG,ENGLISH,genballot,hdem_fav,hrep_fav,IMMCRIME,TXHORSERACE,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_edu,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,50 to 64,Graduate or Professional Degree,Black,Female,Black,Oppose,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,Beto O'Rourke,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,West,50 to 85 percent,Cell,1,0.6394,0.9362,0.5822,1.0025,2018-09-18 01:08:26
Dem,35 to 49,Graduate or Professional Degree,White,Female,Black,Oppose,disagree,Disapp.,oppose,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,Beto O'Rourke,45 to 64,Postgraduate Degree,Other,Female,Very likely,Democrat,Nonwhite,35 to 49,"White, 4-Year College Grads",West,50 to 85 percent,Cell,1,0.6655,0.8099,0.668,0.8241,2018-09-18 01:09:38
Rep,35 to 49,Some college or trade school,White,Female,White,Support,agree,Approve,support,Support,agree,Reps. keep House,Don't know,Don't know,disagree,Ted Cruz,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,"White, No 4-Year College Degree",West,50 to 85 percent,Cell,1,0.5079,0.9944,1.5285,1.1106,2018-09-18 01:10:05
Dem,65 and older,Graduate or Professional Degree,Unknown,Male,White,Support,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Unknown,Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9972,0.5044,0.1543,0.5092,2018-09-18 01:12:47
Dem,35 to 49,Bachelors' degree,Hispanic,Female,Hispanic,Support,disagree,Approve,support,Oppose,disagree,Dems. take House,Favorable,Don't know,disagree,Beto O'Rourke,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Hispanic,West,85 percent or higher,Cell,1,0.9335,0.4725,0.3068,0.4781,2018-09-18 01:13:59
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Support,agree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,Beto O'Rourke,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,"White, 4-Year College Grads",Northwest,85 percent or higher,Cell,1,0.9497,0.3978,0.2024,0.4019,2018-09-18 01:16:54
Dem,[DO NOT READ] Refused,Grade school,White,Male,Other,Support,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,30 to 44,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,35 to 49,"White, No 4-Year College Degree",Inner Loop/Bellaire,85 percent or higher,Landline,1,0.9925,0.8972,0.653,0.905,2018-09-18 01:18:06
Dem,65 and older,Bachelors' degree,White,Male,White,Oppose,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,Beto O'Rourke,65 and older,4-year College Grad.,Democratic,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,"White, 4-Year College Grads",Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9963,0.6915,0.2629,0.6967,2018-09-18 01:26:03
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Don't know,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,30 to 44,Postgraduate Degree,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,"White, 4-Year College Grads",Inner Loop/Bellaire,50 to 85 percent,Cell,1,0.5792,0.8275,0.6599,0.9018,2018-09-18 01:28:18
Dem,50 to 64,Graduate or Professional Degree,White,Female,Black,Oppose,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,Beto O'Rourke,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,"White, 4-Year College Grads",Northwest,85 percent or higher,Cell,1,0.9852,0.4216,0.1753,0.4251,2018-09-18 01:29:21
Dem,35 to 49,Some college or trade school,Hispanic,Male,[DO NOT READ] Don't know/Refused,Oppose,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,Beto O'Rourke,30 to 44,Some College Educ.,Other,Male,Almost certain,or as a member of another political party,[DO NOT READ] Don't know/Refused,35 to 49,Hispanic,Northwest,Less than 50 percent,Cell,1,0.256,1.106,3.295,1.427,2018-09-18 01:29:30
Rep,65 and older,Bachelors' degree,Unknown,Male,White,Oppose,agree,Approve,oppose,Support,agree,Reps. keep House,Don't know,Favorable,agree,Ted Cruz,65 and older,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Unknown,Northwest,50 to 85 percent,Cell,1,0.8437,1.8121,0.7665,1.8566,2018-09-18 01:29:39
Dem,65 and older,Some college or trade school,White,Female,[DO NOT READ] Don't know/Refused,Oppose,agree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,Beto O'Rourke,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,[DO NOT READ] Don't know/Refused,50 to 64,"White, No 4-Year College Degree",West,85 percent or higher,Cell,1,0.9119,0.7001,0.5126,0.699,2018-09-18 01:35:17
Und,35 to 49,Bachelors' degree,White,Female,White,Oppose,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Favorable,disagree,Beto O'Rourke,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,"White, 4-Year College Grads",Northwest,85 percent or higher,Cell,1,0.9675,1.0629,0.6041,1.0723,2018-09-18 01:35:53
Dem,65 and older,Graduate or Professional Degree,Asian,Male,White,Oppose,agree,Approve,support,Support,Don't know,Dems. take House,Don't know,Unfavorable,disagree,Beto O'Rourke,65 and older,Postgraduate Degree,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Asian,Northwest,85 percent or higher,Cell,1,0.8668,1.0361,0.8829,1.0576,2018-09-18 01:36:11
Dem,18 to 34,Graduate or Professional Degree,Unknown,Male,White,Support,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,Beto O'Rourke,18 to 29,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,Unknown,Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9248,1.0084,0.3968,1.0213,2018-09-18 01:39:11
Dem,50 to 64,Some college or trade school,White,Female,White,Oppose,agree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,45 to 64,Some College Educ.,Democratic,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,"White, No 4-Year College Degree",Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9939,0.7085,0.4431,0.713,2018-09-18 01:42:11
Dem,50 to 64,Graduate or Professional Degree,Black,Female,Black,Support,disagree,Disapp.,oppose,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Black,West,85 percent or higher,Cell,1,0.9803,0.4438,0.1668,0.4475,2018-09-18 01:43:23
Rep,50 to 64,Bachelors' degree,White,Male,White,Oppose,disagree,Approve,oppose,Support,disagree,Reps. keep House,Unfavorable,Favorable,disagree,Ted Cruz,45 to 64,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,"White, 4-Year College Grads",Northwest,85 percent or higher,Cell,1,0.8578,1.3106,0.6304,1.31,2018-09-18 01:54:14
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Support,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,"White, 4-Year College Grads",Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9947,0.4158,0.1517,0.4195,2018-09-18 02:19:05
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Support,agree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,Beto O'Rourke,18 to 29,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",18 to 34,"White, 4-Year College Grads",Inner Loop/Bellaire,50 to 85 percent,Cell,0.6667,0.7776,0.8887,0.4866,0.836,2018-09-18 02:19:23
Rep,65 and older,Bachelors' degree,White,Male,Other,Oppose,agree,Approve,Don't know,Support,agree,Reps. keep House,Unfavorable,Favorable,Don't know,Ted Cruz,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,Nonwhite,65 and older,"White, 4-Year College Grads",Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9871,1.1001,0.5046,1.1046,2018-09-18 02:19:59
Dem,50 to 64,Graduate or Professional Degree,White,Female,Hispanic,Support,agree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,"White, 4-Year College Grads",Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9959,0.4744,0.1862,0.4788,2018-09-18 02:28:23
Dem,35 to 49,Bachelors' degree,Black,Female,Black,Support,disagree,Disapp.,oppose,Oppose,disagree,Dems. take House,Don't know,Don't know,disagree,Beto O'Rourke,45 to 64,4-year College Grad.,Other,Female,Very likely,Democrat,Nonwhite,35 to 49,Black,Northwest,50 to 85 percent,Cell,0.6667,0.5798,1.3213,1.1016,1.2222,2018-09-18 02:28:23
Dem,65 and older,Bachelors' degree,White,Male,Black,Oppose,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,65 and older,"White, 4-Year College Grads",Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9926,0.6915,0.2639,0.6975,2018-09-18 02:29:58
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Oppose,agree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,Beto O'Rourke,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,"White, 4-Year College Grads",Northwest,85 percent or higher,Cell,1,0.9948,0.4258,0.1593,0.4296,2018-09-18 02:37:46
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Support,agree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,"White, 4-Year College Grads",Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9446,0.3885,0.1937,0.3926,2018-09-18 02:38:49
Dem,65 and older,Some college or trade school,Black,Female,[DO NOT READ] Don't know/Refused,Don't know,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,Beto O'Rourke,65 and older,Some College Educ.,Other,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,65 and older,Black,West,50 to 85 percent,Cell,1,0.6722,1.4677,1.2255,1.5582,2018-09-18 02:43:37
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Oppose,agree,Approve,support,Oppose,agree,Reps. keep House,Unfavorable,Favorable,disagree,Ted Cruz,45 to 64,Postgraduate Degree,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,"White, 4-Year College Grads",West,Less than 50 percent,Cell,0.7778,0.3309,0.9657,1.3471,0.9609,2018-09-18 02:45:57
Dem,50 to 64,Some college or trade school,White,Male,Black,Oppose,disagree,Approve,oppose,Oppose,disagree,Reps. keep House,Unfavorable,Don't know,disagree,Ted Cruz,45 to 64,Some College Educ.,Other,Male,[DO NOT READ] Don't know/Refused,Independent (No party),Nonwhite,50 to 64,"White, No 4-Year College Degree",Northwest,Less than 50 percent,Cell,0.7778,0.0945,1.5089,6.4779,1.1068,2018-09-18 02:46:06
Dem,50 to 64,Graduate or Professional Degree,Hispanic,Female,Hispanic,Don't know,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Don't know,Unfavorable,disagree,Beto O'Rourke,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Hispanic,Northwest,85 percent or higher,Cell,1,0.993,0.3595,0.1664,0.3626,2018-09-18 02:46:51
Rep,65 and older,Some college or trade school,White,Male,White,Oppose,agree,Approve,oppose,Support,agree,Reps. keep House,Unfavorable,Favorable,agree,Ted Cruz,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,"White, No 4-Year College Degree",Northwest,Less than 50 percent,Cell,1,0.2233,1.3096,3.8475,1.7436,2018-09-18 02:47:36
Dem,50 to 64,High school,White,Female,Asian,Oppose,agree,Disapp.,oppose,Support,disagree,Reps. keep House,Favorable,Unfavorable,disagree,Ted Cruz,30 to 44,High School Grad. or Less,Democratic,Female,Almost certain,Republican,Nonwhite,35 to 49,"White, No 4-Year College Degree",Inner Loop/Bellaire,85 percent or higher,Cell,0.1111,0.8787,0.8885,0.8055,0.7989,2018-09-18 02:48:12
Dem,50 to 64,Graduate or Professional Degree,Unknown,Male,White,Oppose,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Northwest,85 percent or higher,Cell,1,0.9961,0.5951,0.1827,0.6006,2018-09-18 02:49:06
Und,65 and older,Bachelors' degree,Unknown,Male,White,Support,agree,Approve,oppose,Don't know,disagree,Dems. take House,Don't know,Don't know,agree,Beto O'Rourke,65 and older,4-year College Grad.,Other,Male,Very likely,Democrat,"White, 4-Year College Grads",65 and older,Unknown,Inner Loop/Bellaire,Less than 50 percent,Cell,1,0.4374,1.7279,1.3936,1.8465,2018-09-18 02:49:42
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Oppose,disagree,Approve,support,Support,disagree,Reps. keep House,Don't know,Favorable,disagree,Ted Cruz,65 and older,Postgraduate Degree,Republican,Male,Not very likely,Republican,"White, 4-Year College Grads",65 and older,"White, 4-Year College Grads",Northwest,85 percent or higher,Cell,1,0.8601,0.684,0.3177,0.6163,2018-09-18 02:52:42
Dem,35 to 49,Bachelors' degree,Asian,Male,Asian,Support,disagree,Disapp.,support,Oppose,agree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,35 to 49,Asian,Northwest,85 percent or higher,Cell,1,0.9377,0.8322,0.6661,0.8416,2018-09-18 02:53:00
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Support,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,"White, 4-Year College Grads",West,85 percent or higher,Cell,1,0.8721,0.4688,0.2249,0.4782,2018-09-18 02:53:18
Dem,65 and older,High school,White,Female,White,Oppose,agree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,"White, No 4-Year College Degree",Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9889,0.9417,0.6416,0.9496,2018-09-18 02:54:30
Rep,65 and older,Some college or trade school,White,Female,White,Oppose,disagree,Approve,support,Oppose,disagree,Reps. keep House,Favorable,Favorable,disagree,Beto O'Rourke,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,"White, No 4-Year College Degree",West,85 percent or higher,Landline,1,0.9908,1.1247,0.8255,1.1343,2018-09-18 02:56:18
Rep,35 to 49,Bachelors' degree,White,Male,White,Oppose,disagree,Approve,Don't know,Support,agree,Reps. keep House,Unfavorable,Don't know,Don't know,Ted Cruz,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,"White, 4-Year College Grads",Northwest,50 to 85 percent,Cell,1,0.8055,1.1588,0.6392,1.1952,2018-09-18 02:56:54
Dem,50 to 64,Bachelors' degree,Unknown,Female,White,Support,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9921,0.9572,0.3319,0.9655,2018-09-18 02:57:03
Und,50 to 64,Bachelors' degree,White,Female,White,Don't know,disagree,Approve,support,Don't know,disagree,Reps. keep House,Unfavorable,Don't know,disagree,Ted Cruz,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,"White, 4-Year College Grads",West,50 to 85 percent,Landline,0.7778,0.6432,1.3524,0.8941,1.378,2018-09-18 02:58:33
Dem,65 and older,Some college or trade school,White,Male,White,Support,agree,Disapp.,support,Oppose,disagree,Don't know,Don't know,Unfavorable,Don't know,Ted Cruz,65 and older,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,"White, No 4-Year College Degree",Inner Loop/Bellaire,50 to 85 percent,Cell,0.7778,0.7651,1.3097,1.0775,1.2618,2018-09-18 02:59:00
Dem,65 and older,Graduate or Professional Degree,Other,Female,Black,Support,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Other,Inner Loop/Bellaire,85 percent or higher,Cell,1,0.9944,0.3519,0.1737,0.355,2018-09-18 02:59:00
Rep,65 and older,Bachelors' degree,White,Male,White,Oppose,disagree,Approve,oppose,Oppose,disagree,Reps. keep House,Don't know,Favorable,agree,Ted Cruz,65 and older,4-year College Grad.,Republican,Male,Not very likely,Republican,"White, 4-Year College Grads",65 and older,"White, 4-Year College Grads",Inner Loop/Bellaire,85 percent or higher,Cell,0.5556,0.8847,1.1108,0.5146,0.9058,2018-09-18 02:59:09
Dem,50 to 64,Bachelors' degree,Unknown,Male,White,Support,disagree,Disapp.,support,Oppose,disagree,Dems. take House,Favorable,Unfavorable,disagree,Beto O'Rourke,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,West,85 percent or higher,Cell,1,0.9787,0.9552,0.3271,0.9632,2018-09-18 03:00:12
Rep,18 to 34,Graduate or Professional Degree,White,Male,White,Oppose,agree,Approve,oppose,Support,disagree,Reps. keep House,Don't know,Favorable,disagree,Ted Cruz,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,"White, 4-Year College Grads",Inner Loop/Bellaire,50 to 85 percent,Cell,1,0.5399,1.4417,1.118,1.5916,2018-09-18 23:35:54
