response,ager,educ,file_race,gender,race_eth,APPKAV,approve,genballot,hdem_fav,hrep_fav,NAFTA,TARIFF,TAXREFORM,TRUMPECON,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,65 and older,High school,White,Male,White,support,Approve,Reps. keep House,Don't know,Favorable,Support,Support,Support,agree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Monroe/Northampton,50 to 85 percent,Landline,1,0.6979,2.0213,1.7774,2.1402,2018-09-25 21:50:56
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Approve,Don't know,Favorable,Unfavorable,Oppose,Support,Support,agree,45 to 64,Postgraduate Degree,Republican,Female,[DO NOT READ] Don't know/Refused,Republican,"White, 4-Year College Grads",White,50 to 64,White,Lehigh,85 percent or higher,Landline,0.5556,0.8796,0.5171,0.2874,0.4377,2018-09-25 21:54:41
Dem,18 to 34,High school,Unknown,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Don't know,Don't know,Support,disagree,18 to 29,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,18 to 34,Unknown,Allentown/Bethlehem,50 to 85 percent,Landline,0.7778,0.6498,1.64,2.2482,1.5822,2018-09-25 21:55:08
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,agree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Lehigh,50 to 85 percent,Landline,1,0.6567,0.8351,0.5067,0.8934,2018-09-25 21:56:20
Dem,65 and older,Some college or trade school,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Favorable,Support,Oppose,Don't know,disagree,65 and older,Some College Educ.,Democratic,Male,Somewhat likely,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Lehigh,50 to 85 percent,Landline,1,0.7809,1.452,0.7295,1.364,2018-09-25 21:57:59
Dem,50 to 64,High school,Black,Male,White,oppose,Disapp.,Dems. take House,Favorable,Favorable,Support,Oppose,Oppose,disagree,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,Non-White,Lehigh,85 percent or higher,Landline,1,0.958,2.0301,1.1697,2.0567,2018-09-25 21:57:59
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Don't know,Oppose,Oppose,Oppose,disagree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Monroe/Northampton,85 percent or higher,Cell,1,0.929,0.4604,0.2075,0.4677,2018-09-25 21:58:35
Dem,50 to 64,Bachelors' degree,Other,Female,Asian,oppose,Disapp.,Dems. take House,Don't know,Don't know,Oppose,Oppose,Oppose,disagree,45 to 64,4-year College Grad.,Other,Female,Somewhat likely,Republican,Nonwhite,Nonwhite,50 to 64,Non-White,Lehigh,50 to 85 percent,Landline,0.6667,0.5121,1.0134,0.9158,0.7871,2018-09-25 22:01:26
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Don't know,Don't know,Support,Support,Support,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Monroe/Northampton,50 to 85 percent,Cell,1,0.791,1.0555,0.6102,1.0956,2018-09-25 22:02:01
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Allentown/Bethlehem,85 percent or higher,Landline,1,0.9816,0.8536,0.3438,0.8638,2018-09-25 22:02:19
Und,50 to 64,Bachelors' degree,White,Female,White,support,Disapp.,Reps. keep House,Favorable,Favorable,Support,Don't know,Oppose,agree,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,White,Lehigh,85 percent or higher,Landline,1,0.9934,0.7088,0.3411,0.7157,2018-09-25 22:02:28
Rep,50 to 64,High school,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Lehigh,85 percent or higher,Landline,1,0.9535,1.7114,1.2001,1.7344,2018-09-25 22:02:46
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Don't know,Support,Oppose,Oppose,disagree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Monroe/Northampton,85 percent or higher,Landline,1,0.987,0.9773,0.4801,0.9891,2018-09-25 22:03:22
Dem,65 and older,Bachelors' degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Lehigh,85 percent or higher,Landline,1,0.9919,0.85,0.3463,0.8605,2018-09-25 22:03:40
Rep,65 and older,Bachelors' degree,White,Male,White,support,Approve,Reps. keep House,Don't know,Favorable,Oppose,Support,Support,agree,65 and older,4-year College Grad.,Republican,Male,Not at all likely,Republican,"White, 4-Year College Grads",White,65 and older,White,Allentown/Bethlehem,85 percent or higher,Landline,0,0.9881,0.8536,0.3416,0.747,2018-09-25 22:04:07
Rep,50 to 64,Some college or trade school,Unknown,Male,White,oppose,Disapp.,Dems. take House,Unfavorable,Favorable,Oppose,Oppose,Oppose,disagree,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,Unknown,Lehigh,85 percent or higher,Landline,1,0.9944,1.0472,0.4799,1.0604,2018-09-25 22:04:43
Rep,50 to 64,High school,White,Male,White,Don't know,Approve,Reps. keep House,Favorable,Unfavorable,Oppose,Support,Support,disagree,45 to 64,High School Grad. or Less,Republican,Male,[DO NOT READ] Don't know/Refused,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Allentown/Bethlehem,50 to 85 percent,Landline,1,0.7971,1.8039,1.4838,1.6457,2018-09-25 22:05:55
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Don't know,Support,Oppose,Oppose,disagree,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Lehigh,50 to 85 percent,Landline,1,0.6159,0.6365,0.5152,0.6886,2018-09-25 22:07:16
Dem,50 to 64,Bachelors' degree,White,Male,White,Don't know,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,Don't know,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Monroe/Northampton,85 percent or higher,Landline,1,0.9887,0.7083,0.244,0.7169,2018-09-25 22:07:16
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Don't know,Don't know,Oppose,Oppose,Support,agree,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Monroe/Northampton,85 percent or higher,Landline,1,0.9905,0.9148,0.4407,0.9228,2018-09-25 22:09:04
Dem,65 and older,Graduate or Professional Degree,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,White,Monroe/Northampton,85 percent or higher,Landline,1,0.9942,0.6069,0.2067,0.6145,2018-09-25 22:09:40
Dem,50 to 64,High school,Hispanic,Female,White,support,Disapp.,Reps. keep House,Favorable,Favorable,Support,Oppose,Support,agree,45 to 64,High School Grad. or Less,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,Non-White,Lehigh,Less than 50 percent,Landline,0.5556,0.316,1.6605,5.3154,1.13,2018-09-25 22:10:07
Rep,65 and older,Graduate or Professional Degree,Unknown,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Support,Support,Support,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,Unknown,Lehigh,85 percent or higher,Landline,1,0.989,0.6661,0.2881,0.6742,2018-09-25 22:10:16
Rep,65 and older,Bachelors' degree,Unknown,Female,White,support,Approve,Reps. keep House,Don't know,Favorable,Support,Support,Support,agree,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,Unknown,Monroe/Northampton,85 percent or higher,Landline,1,0.9261,0.709,0.3793,0.7205,2018-09-25 22:10:16
Dem,65 and older,High school,White,Male,White,support,Approve,Don't know,Don't know,Don't know,Don't know,Support,Support,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Not very likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Lehigh,50 to 85 percent,Landline,0,0.5016,2.3679,2.5568,0.9159,2018-09-25 22:10:43
Rep,50 to 64,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Monroe/Northampton,85 percent or higher,Landline,1,0.9929,0.9148,0.4396,0.9262,2018-09-25 22:12:13
Dem,50 to 64,Bachelors' degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Monroe/Northampton,85 percent or higher,Landline,1,0.9596,0.631,0.2693,0.6392,2018-09-25 22:12:49
Dem,65 and older,High school,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Don't know,Don't know,Oppose,Oppose,disagree,65 and older,High School Grad. or Less,Republican,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Monroe/Northampton,Less than 50 percent,Cell,1,0.2778,1.5398,4.4219,1.9575,2018-09-25 22:13:25
Dem,35 to 49,Graduate or Professional Degree,White,Male,White,Don't know,Disapp.,Dems. take House,Don't know,Don't know,Support,Oppose,Support,Don't know,30 to 44,Postgraduate Degree,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Monroe/Northampton,50 to 85 percent,Landline,1,0.5418,0.9656,0.6233,1.0079,2018-09-25 22:14:10
Dem,65 and older,Graduate or Professional Degree,Unknown,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,65 and older,Unknown,Monroe/Northampton,85 percent or higher,Landline,1,0.9954,0.5283,0.2338,0.535,2018-09-25 22:14:28
Dem,65 and older,High school,White,Male,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Oppose,Oppose,Oppose,disagree,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Lehigh,85 percent or higher,Landline,1,0.886,2.0524,1.3091,2.0967,2018-09-25 22:15:04
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,support,Approve,Reps. keep House,Don't know,Don't know,Support,Support,Support,agree,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,Monroe/Northampton,85 percent or higher,Landline,1,0.8935,0.4508,0.243,0.4601,2018-09-25 22:16:36
Rep,65 and older,Graduate or Professional Degree,White,Female,White,support,Approve,Reps. keep House,Don't know,Favorable,Don't know,Support,Support,Don't know,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,Monroe/Northampton,85 percent or higher,Landline,1,0.9506,0.5294,0.2607,0.5367,2018-09-25 22:17:21
Dem,50 to 64,Some college or trade school,Unknown,Female,White,support,Disapp.,Dems. take House,Unfavorable,Don't know,Support,Oppose,Oppose,disagree,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,Unknown,Monroe/Northampton,85 percent or higher,Landline,1,0.8775,0.8132,0.5003,0.8318,2018-09-25 22:17:39
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Reps. keep House,Don't know,Favorable,Oppose,Support,Support,agree,65 and older,Postgraduate Degree,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Monroe/Northampton,85 percent or higher,Landline,1,0.9111,0.634,0.2883,0.6352,2018-09-25 22:20:48
Dem,65 and older,Bachelors' degree,White,Female,White,oppose,Disapp.,Dems. take House,Don't know,Don't know,Support,Oppose,Oppose,disagree,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Lehigh,50 to 85 percent,Landline,1,0.5592,0.9807,0.6792,1.0796,2018-09-25 22:20:57
Dem,65 and older,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,Don't know,65 and older,Postgraduate Degree,Democratic,Female,[DO NOT READ] Don't know/Refused,Democrat,"White, 4-Year College Grads",White,65 and older,White,Monroe/Northampton,85 percent or higher,Landline,1,0.9832,0.5406,0.2238,0.5349,2018-09-25 22:21:24
Dem,65 and older,Graduate or Professional Degree,Unknown,Female,White,oppose,Disapp.,Dems. take House,Don't know,Don't know,Support,Oppose,Oppose,disagree,65 and older,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",White,65 and older,Unknown,Monroe/Northampton,85 percent or higher,Landline,1,0.9794,0.5283,0.2376,0.5315,2018-09-25 22:22:45
Dem,50 to 64,Some college or trade school,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Don't know,Oppose,Oppose,disagree,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Allentown/Bethlehem,85 percent or higher,Landline,1,0.9951,0.8722,0.454,0.8814,2018-09-25 22:23:48
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Oppose,Oppose,disagree,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Allentown/Bethlehem,85 percent or higher,Landline,1,0.9581,0.4825,0.219,0.4888,2018-09-25 22:24:33
Rep,65 and older,Graduate or Professional Degree,White,Male,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Lehigh,85 percent or higher,Landline,1,0.9926,0.6817,0.2715,0.6901,2018-09-25 22:24:42
Dem,50 to 64,High school,Unknown,Female,White,oppose,Disapp.,Dems. take House,Favorable,Unfavorable,Support,Don't know,Oppose,disagree,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,Unknown,Lehigh,85 percent or higher,Landline,1,0.9961,1.5213,1.1553,1.5409,2018-09-25 22:25:09
Rep,65 and older,Some college or trade school,Other,Male,White,support,Approve,Dems. take House,Don't know,Favorable,Oppose,Support,Support,agree,65 and older,Some College Educ.,Other,Male,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,Non-White,Lehigh,85 percent or higher,Landline,1,0.9449,1.5272,0.7685,1.5489,2018-09-25 22:27:15
Rep,18 to 34,Bachelors' degree,Unknown,Male,White,support,Approve,Reps. keep House,Favorable,Don't know,Support,Don't know,Support,Don't know,18 to 29,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",White,18 to 34,Unknown,Lehigh,Less than 50 percent,Cell,0.7778,0.2995,0.6988,1.5023,0.7041,2018-09-25 22:27:33
Rep,65 and older,High school,White,Male,White,support,Approve,Reps. keep House,Don't know,Favorable,Support,Support,Support,agree,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Monroe/Northampton,85 percent or higher,Landline,1,0.949,1.7519,1.182,1.7571,2018-09-25 22:27:33
Rep,65 and older,Some college or trade school,White,Male,White,support,Approve,Reps. keep House,Don't know,Don't know,Oppose,Support,Support,agree,65 and older,Some College Educ.,Republican,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,Monroe/Northampton,85 percent or higher,Landline,0.4444,0.9386,1.0743,0.5308,0.9703,2018-09-25 22:28:09
Dem,65 and older,Some college or trade school,White,Female,White,oppose,Disapp.,Dems. take House,Favorable,Don't know,Oppose,Oppose,Oppose,disagree,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Monroe/Northampton,50 to 85 percent,Landline,1,0.708,1.1276,0.7401,1.1911,2018-09-25 22:28:45
Rep,65 and older,High school,White,Female,White,support,Approve,Reps. keep House,Unfavorable,Favorable,Oppose,Support,Support,agree,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Lehigh,85 percent or higher,Landline,1,0.9283,1.7903,1.507,1.819,2018-09-25 22:30:24
